word,bias,group
/c/en/gender_neutral,,
/c/en/man,0.7098519659043985,neutral
/c/en/woman,0.6681896698825044,neutral
/c/en/hom,,
/c/en/adult,0.006271685202910727,neutral
/c/en/person,0.0279793732340431,neutral
/c/en/men,0.039663863899146834,neutral
/c/en/women,0.04018826989777305,neutral
/c/en/homs,7.881052580637096e-17,neutral
/c/en/adults,8.038513842236408e-05,neutral
/c/en/people,0.00026720690682799163,neutral
/c/en/executive,4.7122854855863154e-05,neutral
/c/en/aviator,0.0006474044483780787,neutral
/c/en/flyer,2.3378343520925636e-05,neutral
/c/en/pilot,0.008299029474718028,neutral
/c/en/member,0.0004878220985643155,neutral
/c/en/anchor,0.0009487409363444041,neutral
/c/en/commentator,,
/c/en/newscaster,,
/c/en/member,0.0004878220985643155,neutral
/c/en/businessperson,3.8746395411675805e-17,neutral
/c/en/executive,4.7122854855863154e-05,neutral
/c/en/operator,2.2650375231629335e-17,neutral
/c/en/cinematographer,3.172092956389842e-05,neutral
/c/en/chairperson,6.112468710491063e-17,neutral
/c/en/cleaner,2.3597822256892912e-17,neutral
/c/en/representative,4.10773369928928e-18,neutral
/c/en/citizen,0.0004490876752646981,neutral
/c/en/compatriot,0.000970626723901062,neutral
/c/en/artisan,0.0003988539705571683,neutral
/c/en/crewmember,0.00019169569914789426,neutral
/c/en/attendant,,
/c/en/drafter,1.7319894066343514e-06,neutral
/c/en/firefighter,8.636657930393928e-17,neutral
/c/en/angler,,
/c/en/supervisor,0.0001550855158255205,neutral
/c/en/repairperson,0.00021675475405708445,neutral
/c/en/equestrian,1.563372679364807e-17,neutral
/c/en/relative,0.025805667268143494,neutral
/c/en/sheriff,0.00019986848347941334,neutral
/c/en/officer,0.002347974799384885,neutral
/c/en/nonprofessional,,
/c/en/athlete,1.11412204957775e-16,neutral
/c/en/dockworker,,
/c/en/carrier,,
/c/en/sharpshooter,,
/c/en/intermediary,,
/c/en/reporter,1.9971439633810432e-17,neutral
/c/en/officer,0.002347974799384885,neutral
/c/en/worker,0.023407816538338743,neutral
/c/en/operator,2.2650375231629335e-17,neutral
/c/en/technician,,
/c/en/salesperson,6.475400140483128e-17,neutral
/c/en/spokesperson,1.1089358846126778e-17,neutral
/c/en/leader,0.0464612481699553,neutral
/c/en/diplomat,,
/c/en/official,0.0006897282109019595,neutral
/c/en/guard,4.614215607187813e-06,neutral
/c/en/helper,0.00024230998073492474,neutral
/c/en/homemaker,7.754872637056105e-17,neutral
/c/en/attendant,,
/c/en/spouse,0.00016191047535117582,neutral
/c/en/partner,1.8275157354787715e-05,neutral
/c/en/mate,5.674555040504835e-05,neutral
/c/en/minister,0.014620836989209338,neutral
/c/en/doorkeeper,,
/c/en/fixer,,
/c/en/principal,7.741605335089664e-06,neutral
/c/en/tradesperson,0.00014307102464802444,neutral
/c/en/politician,0.00027072803965665977,neutral
/c/en/supervisor,0.0001550855158255205,neutral
/c/en/server,0.0022077280729926587,neutral
/c/en/follower,5.230026967375586e-17,neutral
/c/en/supporter,,
